Order_ID,Order_Date,Region,Country,Sales_Rep,Team,Customer_ID,Customer_Segment,Product_Category,Product_Name,Stage,Units_Sold,Revenue,Target,Deal_Size
4156,2024/7/19,East,China,Maria Garcia,Team B,C3156,Corporate,Appliances,Microwave Max,Opportunity,1,125,11,250
3751,2024/7/19,South,Argentina,John Smith,Team B,C2751,SME,Electronics,Tablet Air,Won,4,1748,1611,1748
5716,2024/7/20,West,UK,Wei Zhang,Team B,C4716,Corporate,Electronics,Smartphone Z,Opportunity,4,443,189,886
1734,2024/7/20,South,Argentina,Alice Johnson,Team A,C0734,Retail,Electronics,Smartphone Z,Won,2,1874,2318,1874
3193,2024/7/21,South,Brazil,Maria Garcia,Team C,C2193,Corporate,Electronics,Laptop Pro X,Lost,0,0,1373,0
5123,2024/7/21,North,Canada,John Smith,Team C,C4123,Retail,Furniture,Standing Desk,Opportunity,4,699,693,1399
4620,2024/7/21,North,Canada,John Smith,Team C,C3620,Corporate,Electronics,Smartphone Z,Opportunity,2,455,621,911
3481,2024/7/21,South,Brazil,David Lee,Team C,C2481,Corporate,Electronics,Laptop Pro X,Lost,0,0,896,0
3128,2024/7/22,North,Canada,Wei Zhang,Team A,C2128,SME,Electronics,Laptop Pro X,Lost,0,0,741,0
5161,2024/7/22,North,Canada,John Smith,Team B,C4161,SME,Furniture,Office Chair,Won,3,1047,983,1048
3303,2024/7/22,West,UK,Wei Zhang,Team A,C2303,Corporate,Electronics,Laptop Pro X,Won,10,240,630,249
3482,2024/7/22,East,India,Maria Garcia,Team C,C2482,SME,Electronics,Tablet Air,Won,10,730,954,731
1047,2024/7/22,West,Germany,Alice Johnson,Team B,C0047,SME,Furniture,Office Chair,Won,6,1722,1871,1722
5986,2024/7/23,East,China,Wei Zhang,Team B,C4986,SME,Furniture,Standing Desk,Lost,0,0,1925,0
2474,2024/7/23,South,Brazil,Wei Zhang,Team C,C1474,SME,Electronics,Laptop Pro X,Lost,0,0,823,0
5227,2024/7/24,East,China,Priya Sharma,Team C,C4227,Corporate,Electronics,Laptop Pro X,Opportunity,4,269,259,539
2565,2024/7/24,West,Germany,Maria Garcia,Team C,C1565,Corporate,Appliances,Microwave Max,Opportunity,4,667,605,1334
1517,2024/7/24,East,India,Priya Sharma,Team C,C0517,Retail,Furniture,Standing Desk,Won,6,630,628,635
2530,2024/7/24,East,China,Priya Sharma,Team A,C1530,SME,Electronics,Smartphone Z,Opportunity,1,214,352,428
5284,2024/7/24,East,India,Priya Sharma,Team C,C4284,Retail,Furniture,Office Chair,Won,7,1239,1085,1239
5592,2024/7/24,South,Argentina,Maria Garcia,Team B,C4592,SME,Electronics,Smartphone Z,Lost,0,0,1226,0
2483,2024/7/25,North,USA,Wei Zhang,Team B,C1483,Retail,Electronics,Laptop Pro X,Won,2,432,343,432
2277,2024/7/25,South,Argentina,Wei Zhang,Team A,C1277,SME,Furniture,Office Chair,Opportunity,2,206,72,413
3010,2024/7/26,South,Argentina,Priya Sharma,Team B,C2010,Corporate,Furniture,Office Chair,Lost,0,0,1698,0
3465,2024/7/26,North,USA,John Smith,Team C,C2465,SME,Electronics,Tablet Air,Lost,0,0,788,0
5008,2024/7/26,South,Brazil,Alice Johnson,Team B,C4008,Retail,Furniture,Office Chair,Lost,0,0,1928,0
3231,2024/7/26,North,USA,Alice Johnson,Team C,C2231,SME,Furniture,Office Chair,Won,7,364,772,366
2882,2024/7/26,East,China,John Smith,Team C,C1882,SME,Appliances,Microwave Max,Opportunity,5,423,626,846
2235,2024/7/27,West,UK,Maria Garcia,Team B,C1235,Corporate,Furniture,Office Chair,Opportunity,5,546,972,1093
4462,2024/7/27,West,Germany,Priya Sharma,Team B,C3462,Corporate,Appliances,Microwave Max,Won,7,1113,1091,1114
5614,2024/7/27,North,USA,John Smith,Team A,C4614,Retail,Furniture,Office Chair,Opportunity,1,463,414,927
3320,2024/7/28,West,Germany,David Lee,Team A,C2320,Retail,Appliances,Refrigerator,Lost,0,0,677,0
1081,2024/7/28,East,China,Maria Garcia,Team C,C0081,Corporate,Appliances,Refrigerator,Lost,0,0,1706,0
1722,2024/7/29,West,UK,Alice Johnson,Team C,C0722,SME,Appliances,Air Conditioner,Lost,0,0,1322,0
2133,2024/7/29,West,Germany,John Smith,Team A,C1133,Corporate,Electronics,Smartphone Z,Opportunity,4,248,153,497
2102,2024/7/29,East,China,Maria Garcia,Team C,C1102,SME,Electronics,Laptop Pro X,Lost,0,0,1210,0
5035,2024/7/29,South,Brazil,Alice Johnson,Team C,C4035,Retail,Appliances,Refrigerator,Opportunity,4,341,242,683
5960,2024/7/29,West,UK,Alice Johnson,Team C,C4960,SME,Furniture,Standing Desk,Opportunity,4,580,327,1160
5918,2024/7/29,East,China,Maria Garcia,Team A,C4918,SME,Appliances,Refrigerator,Lost,0,0,1131,0
4176,2024/7/29,West,Germany,John Smith,Team A,C3176,Retail,Electronics,Smartphone Z,Lost,0,0,579,0
4182,2024/7/30,West,UK,Priya Sharma,Team A,C3182,Retail,Appliances,Air Conditioner,Won,7,1435,1635,1435
5696,2024/7/30,West,Germany,Priya Sharma,Team A,C4696,SME,Furniture,Office Chair,Opportunity,5,621,813,1242
1875,2024/7/30,South,Brazil,Priya Sharma,Team C,C0875,SME,Furniture,Standing Desk,Opportunity,2,359,597,719
2872,2024/7/31,East,India,John Smith,Team A,C1872,Retail,Appliances,Microwave Max,Lost,0,0,915,0
3316,2024/7/31,West,Germany,David Lee,Team B,C2316,Retail,Appliances,Microwave Max,Opportunity,5,363,579,727
5083,2024/7/31,North,USA,Wei Zhang,Team B,C4083,Corporate,Furniture,Office Chair,Opportunity,4,460,764,920
5874,2024/7/31,West,UK,Alice Johnson,Team C,C4874,Retail,Appliances,Air Conditioner,Won,8,328,764,333
4692,2024/7/31,West,Germany,David Lee,Team A,C3692,Corporate,Furniture,Standing Desk,Lost,0,0,1153,0
1370,2024/8/1,South,Argentina,Wei Zhang,Team C,C0370,Retail,Furniture,Standing Desk,Lost,0,0,1669,0
3441,2024/8/1,East,China,Wei Zhang,Team B,C2441,Corporate,Furniture,Standing Desk,Opportunity,5,506,742,1012
2012,2024/8/1,North,USA,David Lee,Team B,C1012,Corporate,Appliances,Air Conditioner,Won,10,430,646,438
5075,2024/8/2,North,Canada,Alice Johnson,Team A,C4075,SME,Furniture,Office Chair,Won,5,1385,1495,1388
1930,2024/8/2,East,India,David Lee,Team B,C0930,Corporate,Electronics,Laptop Pro X,Opportunity,4,264,514,529
2647,2024/8/2,West,Germany,John Smith,Team A,C1647,Retail,Furniture,Office Chair,Won,1,1717,1649,1717
3448,2024/8/2,North,Canada,John Smith,Team C,C2448,Retail,Furniture,Office Chair,Won,3,1383,1553,1384
1465,2024/8/3,South,Brazil,Maria Garcia,Team A,C0465,Corporate,Appliances,Air Conditioner,Won,6,360,62,365
5421,2024/8/3,East,China,Maria Garcia,Team A,C4421,Corporate,Electronics,Tablet Air,Opportunity,4,354,768,708
5739,2024/8/3,North,USA,Priya Sharma,Team C,C4739,SME,Furniture,Standing Desk,Lost,0,0,765,0
1185,2024/8/3,South,Brazil,Priya Sharma,Team C,C0185,Retail,Furniture,Standing Desk,Won,10,1300,1094,1303
5925,2024/8/3,South,Argentina,Maria Garcia,Team C,C4925,Corporate,Electronics,Laptop Pro X,Opportunity,1,252,736,504
3364,2024/8/3,West,Germany,Alice Johnson,Team A,C2364,Corporate,Appliances,Microwave Max,Lost,0,0,1512,0
3613,2024/8/4,West,UK,Priya Sharma,Team A,C2613,Retail,Electronics,Tablet Air,Opportunity,4,468,902,937
3724,2024/8/4,East,India,Maria Garcia,Team B,C2724,SME,Furniture,Office Chair,Opportunity,4,637,913,1274
3109,2024/8/4,West,UK,Priya Sharma,Team A,C2109,SME,Electronics,Tablet Air,Lost,0,0,1832,0
4842,2024/8/4,South,Argentina,Maria Garcia,Team A,C3842,Corporate,Appliances,Air Conditioner,Lost,0,0,1656,0
2697,2024/8/5,East,India,David Lee,Team B,C1697,Retail,Furniture,Office Chair,Lost,0,0,547,0
4094,2024/8/5,South,Argentina,John Smith,Team A,C3094,Corporate,Furniture,Office Chair,Won,7,1785,1826,1788
2488,2024/8/6,West,Germany,Wei Zhang,Team B,C1488,Retail,Furniture,Office Chair,Lost,0,0,903,0
5223,2024/8/6,West,Germany,Maria Garcia,Team A,C4223,SME,Furniture,Office Chair,Won,3,972,1218,974
4625,2024/8/6,West,UK,Priya Sharma,Team B,C3625,Corporate,Furniture,Office Chair,Won,8,224,193,227
2920,2024/8/7,North,USA,Alice Johnson,Team B,C1920,Corporate,Electronics,Smartphone Z,Lost,0,0,1794,0
1799,2024/8/7,West,Germany,Alice Johnson,Team B,C0799,Corporate,Furniture,Office Chair,Won,9,639,555,642
3814,2024/8/7,East,China,Alice Johnson,Team A,C2814,SME,Furniture,Standing Desk,Won,7,679,1119,681
3793,2024/8/8,West,UK,Priya Sharma,Team A,C2793,Corporate,Appliances,Refrigerator,Lost,0,0,566,0
3222,2024/8/8,West,UK,Alice Johnson,Team B,C2222,Retail,Electronics,Tablet Air,Lost,0,0,1555,0
4491,2024/8/9,North,Canada,Priya Sharma,Team A,C3491,SME,Furniture,Office Chair,Lost,0,0,525,0
3715,2024/8/9,West,UK,David Lee,Team C,C2715,SME,Appliances,Refrigerator,Lost,0,0,606,0
5937,2024/8/9,East,China,Alice Johnson,Team C,C4937,SME,Furniture,Standing Desk,Lost,0,0,1618,0
2564,2024/8/9,South,Argentina,Priya Sharma,Team C,C1564,Retail,Furniture,Standing Desk,Lost,0,0,1061,0
4059,2024/8/10,West,Germany,Maria Garcia,Team C,C3059,SME,Electronics,Tablet Air,Won,4,1572,1404,1573
1830,2024/8/10,North,Canada,Wei Zhang,Team C,C0830,SME,Electronics,Smartphone Z,Lost,0,0,564,0
4910,2024/8/11,South,Argentina,Maria Garcia,Team A,C3910,SME,Furniture,Standing Desk,Won,2,470,794,471
5432,2024/8/11,West,Germany,Maria Garcia,Team A,C4432,Retail,Furniture,Standing Desk,Lost,0,0,1017,0
5448,2024/8/11,North,USA,Maria Garcia,Team C,C4448,Corporate,Furniture,Standing Desk,Opportunity,1,648,610,1296
1813,2024/8/11,East,India,Maria Garcia,Team C,C0813,Corporate,Appliances,Refrigerator,Won,6,870,1129,873
5041,2024/8/11,North,Canada,Alice Johnson,Team A,C4041,Corporate,Appliances,Refrigerator,Opportunity,2,275,141,550
2486,2024/8/12,North,USA,Maria Garcia,Team A,C1486,Corporate,Electronics,Laptop Pro X,Opportunity,1,296,28,593
2804,2024/8/12,West,UK,Wei Zhang,Team C,C1804,SME,Appliances,Refrigerator,Opportunity,3,490,334,980
1434,2024/8/12,North,Canada,Priya Sharma,Team A,C0434,Retail,Furniture,Office Chair,Lost,0,0,1541,0
4210,2024/8/13,East,India,John Smith,Team A,C3210,Retail,Appliances,Refrigerator,Lost,0,0,787,0
5555,2024/8/13,East,China,Priya Sharma,Team A,C4555,Corporate,Electronics,Tablet Air,Won,6,1110,1273,1114
1809,2024/8/13,East,China,Wei Zhang,Team B,C0809,Corporate,Appliances,Air Conditioner,Won,10,560,650,561
5051,2024/8/13,West,UK,Alice Johnson,Team B,C4051,Corporate,Electronics,Tablet Air,Won,1,1298,1206,1298
2375,2024/8/14,South,Argentina,David Lee,Team B,C1375,SME,Furniture,Office Chair,Opportunity,3,242,494,485
1045,2024/8/14,North,Canada,David Lee,Team C,C0045,Retail,Furniture,Office Chair,Lost,0,0,1401,0
3588,2024/8/14,South,Argentina,David Lee,Team A,C2588,Retail,Electronics,Tablet Air,Lost,0,0,873,0
2182,2024/8/15,West,Germany,Alice Johnson,Team C,C1182,SME,Furniture,Office Chair,Lost,0,0,927,0
5392,2024/8/15,East,India,Alice Johnson,Team A,C4392,Retail,Electronics,Tablet Air,Opportunity,2,268,34,537
3461,2024/8/15,South,Brazil,David Lee,Team A,C2461,Retail,Electronics,Smartphone Z,Lost,0,0,881,0
5473,2024/8/15,West,UK,David Lee,Team A,C4473,SME,Appliances,Microwave Max,Opportunity,4,747,951,1495
5858,2024/8/15,West,UK,David Lee,Team A,C4858,SME,Furniture,Office Chair,Lost,0,0,697,0
1107,2024/8/16,West,UK,Alice Johnson,Team A,C0107,Corporate,Furniture,Office Chair,Won,8,256,3,259
2946,2024/8/16,West,UK,Priya Sharma,Team A,C1946,SME,Furniture,Office Chair,Lost,0,0,1097,0
5118,2024/8/16,North,USA,Priya Sharma,Team C,C4118,SME,Electronics,Laptop Pro X,Lost,0,0,1315,0
1658,2024/8/17,North,USA,John Smith,Team B,C0658,Corporate,Electronics,Smartphone Z,Won,7,602,912,604
2303,2024/8/18,South,Brazil,Maria Garcia,Team B,C1303,Retail,Electronics,Tablet Air,Won,6,498,887,500
1868,2024/8/18,West,Germany,Wei Zhang,Team C,C0868,SME,Appliances,Microwave Max,Won,1,432,616,432
2306,2024/8/19,North,Canada,David Lee,Team A,C1306,Retail,Appliances,Refrigerator,Opportunity,3,367,765,735
1498,2024/8/19,North,USA,Priya Sharma,Team C,C0498,Corporate,Electronics,Tablet Air,Lost,0,0,632,0
2239,2024/8/19,East,India,David Lee,Team C,C1239,Retail,Electronics,Tablet Air,Won,7,476,326,482
3348,2024/8/19,West,Germany,Maria Garcia,Team B,C2348,Corporate,Electronics,Laptop Pro X,Won,7,217,-1,221
4987,2024/8/20,East,China,Alice Johnson,Team A,C3987,Retail,Appliances,Refrigerator,Opportunity,3,449,379,899
3024,2024/8/20,West,UK,David Lee,Team A,C2024,Corporate,Appliances,Air Conditioner,Opportunity,5,581,803,1162
3524,2024/8/20,North,USA,Alice Johnson,Team B,C2524,Retail,Furniture,Office Chair,Lost,0,0,1214,0
5336,2024/8/21,West,Germany,John Smith,Team B,C4336,SME,Electronics,Laptop Pro X,Opportunity,3,191,644,382
5518,2024/8/22,North,USA,Wei Zhang,Team B,C4518,Corporate,Furniture,Standing Desk,Lost,0,0,724,0
1122,2024/8/22,North,USA,Alice Johnson,Team B,C0122,Corporate,Furniture,Standing Desk,Lost,0,0,924,0
3150,2024/8/22,West,UK,David Lee,Team C,C2150,SME,Electronics,Tablet Air,Opportunity,5,210,602,421
4575,2024/8/23,West,Germany,Priya Sharma,Team C,C3575,Corporate,Appliances,Refrigerator,Lost,0,0,1206,0
1020,2024/8/23,South,Argentina,Maria Garcia,Team A,C0020,SME,Appliances,Refrigerator,Lost,0,0,1857,0
3427,2024/8/23,West,UK,Alice Johnson,Team A,C2427,SME,Appliances,Air Conditioner,Won,5,1740,1579,1740
2599,2024/8/23,West,Germany,Alice Johnson,Team C,C1599,Retail,Appliances,Refrigerator,Opportunity,1,176,53,352
4560,2024/8/23,West,UK,Wei Zhang,Team B,C3560,Retail,Furniture,Standing Desk,Lost,0,0,1532,0
4190,2024/8/23,North,USA,John Smith,Team C,C3190,Retail,Electronics,Tablet Air,Lost,0,0,1671,0
3249,2024/8/24,South,Brazil,Priya Sharma,Team A,C2249,Corporate,Furniture,Office Chair,Lost,0,0,782,0
5301,2024/8/24,South,Brazil,Priya Sharma,Team A,C4301,Corporate,Electronics,Tablet Air,Opportunity,1,526,946,1053
5920,2024/8/24,East,China,Alice Johnson,Team B,C4920,Corporate,Electronics,Smartphone Z,Lost,0,0,1814,0
1992,2024/8/25,East,India,David Lee,Team B,C0992,Corporate,Furniture,Office Chair,Lost,0,0,1206,0
4958,2024/8/25,South,Argentina,John Smith,Team B,C3958,Corporate,Furniture,Office Chair,Won,4,1604,1349,1604
3871,2024/8/25,North,Canada,Wei Zhang,Team C,C2871,SME,Appliances,Microwave Max,Lost,0,0,1178,0
2895,2024/8/25,West,UK,Wei Zhang,Team A,C1895,SME,Furniture,Standing Desk,Won,9,774,610,774
1744,2024/8/25,West,UK,Alice Johnson,Team A,C0744,Retail,Electronics,Laptop Pro X,Opportunity,3,196,406,392
1025,2024/8/26,North,Canada,Alice Johnson,Team A,C0025,SME,Furniture,Office Chair,Lost,0,0,1468,0
2085,2024/8/26,North,USA,Priya Sharma,Team A,C1085,Corporate,Appliances,Microwave Max,Opportunity,2,684,865,1368
5155,2024/8/26,North,USA,Maria Garcia,Team A,C4155,Retail,Appliances,Microwave Max,Won,8,432,685,437
1264,2024/8/26,North,Canada,Alice Johnson,Team C,C0264,Corporate,Appliances,Refrigerator,Lost,0,0,1441,0
1845,2024/8/27,North,Canada,Alice Johnson,Team B,C0845,Retail,Furniture,Office Chair,Opportunity,4,271,153,543
5112,2024/8/27,North,USA,David Lee,Team A,C4112,Corporate,Appliances,Refrigerator,Lost,0,0,964,0
3132,2024/8/27,North,Canada,Maria Garcia,Team B,C2132,SME,Furniture,Office Chair,Opportunity,5,610,995,1221
5462,2024/8/27,East,China,Maria Garcia,Team C,C4462,Corporate,Furniture,Standing Desk,Won,2,1586,1375,1587
4727,2024/8/28,East,China,Wei Zhang,Team B,C3727,Retail,Electronics,Tablet Air,Lost,0,0,1147,0
5947,2024/8/28,North,Canada,Alice Johnson,Team B,C4947,Corporate,Appliances,Refrigerator,Lost,0,0,1103,0
3738,2024/8/28,South,Argentina,Priya Sharma,Team C,C2738,Corporate,Appliances,Refrigerator,Won,2,246,612,247
5125,2024/8/28,East,China,Priya Sharma,Team B,C4125,SME,Furniture,Office Chair,Won,1,817,887,817
3913,2024/8/28,North,Canada,David Lee,Team C,C2913,Corporate,Electronics,Tablet Air,Lost,0,0,906,0
4443,2024/8/28,North,USA,David Lee,Team B,C3443,SME,Appliances,Microwave Max,Opportunity,1,496,262,992
4123,2024/8/29,South,Argentina,Wei Zhang,Team A,C3123,SME,Electronics,Smartphone Z,Lost,0,0,1813,0
3276,2024/8/30,West,Germany,David Lee,Team A,C2276,Corporate,Electronics,Laptop Pro X,Lost,0,0,1077,0
2604,2024/8/30,South,Argentina,Alice Johnson,Team A,C1604,Retail,Appliances,Microwave Max,Won,1,253,600,253
2113,2024/8/30,East,China,David Lee,Team B,C1113,Corporate,Appliances,Air Conditioner,Opportunity,2,180,-93,361
1488,2024/8/31,East,China,Wei Zhang,Team C,C0488,Retail,Appliances,Refrigerator,Opportunity,2,135,154,270
5686,2024/8/31,East,China,John Smith,Team A,C4686,Retail,Electronics,Tablet Air,Won,7,1939,1793,1942
2149,2024/8/31,West,UK,Maria Garcia,Team B,C1149,SME,Furniture,Office Chair,Won,4,336,783,338
5950,2024/8/31,South,Argentina,John Smith,Team A,C4950,SME,Furniture,Office Chair,Won,8,400,417,405
5898,2024/9/1,West,Germany,Priya Sharma,Team B,C4898,Corporate,Electronics,Laptop Pro X,Opportunity,3,661,465,1323
1686,2024/9/1,West,Germany,Priya Sharma,Team B,C0686,Retail,Appliances,Microwave Max,Lost,0,0,1711,0
1996,2024/9/1,North,USA,Maria Garcia,Team A,C0996,SME,Appliances,Refrigerator,Won,3,618,1037,620
1735,2024/9/1,South,Brazil,Wei Zhang,Team A,C0735,Retail,Electronics,Laptop Pro X,Lost,0,0,1322,0
2360,2024/9/1,East,India,Maria Garcia,Team A,C1360,Corporate,Furniture,Standing Desk,Lost,0,0,1196,0
4237,2024/9/1,North,USA,John Smith,Team A,C3237,Retail,Electronics,Smartphone Z,Won,4,1124,1369,1125
2730,2024/9/1,East,India,Wei Zhang,Team C,C1730,SME,Appliances,Microwave Max,Opportunity,2,268,443,537
3978,2024/9/2,West,Germany,Maria Garcia,Team B,C2978,Corporate,Furniture,Office Chair,Opportunity,5,131,528,263
2851,2024/9/3,South,Argentina,Maria Garcia,Team C,C1851,SME,Electronics,Smartphone Z,Won,4,904,1153,905
3260,2024/9/3,West,UK,John Smith,Team C,C2260,Retail,Appliances,Microwave Max,Opportunity,5,387,111,775
2982,2024/9/3,North,USA,Priya Sharma,Team A,C1982,Retail,Electronics,Smartphone Z,Opportunity,4,514,344,1028
5413,2024/9/3,East,China,John Smith,Team B,C4413,Retail,Furniture,Standing Desk,Lost,0,0,1730,0
4111,2024/9/3,East,China,Alice Johnson,Team C,C3111,SME,Electronics,Smartphone Z,Won,4,1384,1238,1385
2595,2024/9/3,East,India,Maria Garcia,Team C,C1595,Corporate,Furniture,Office Chair,Opportunity,4,128,60,256
5776,2024/9/4,South,Brazil,Maria Garcia,Team B,C4776,SME,Electronics,Smartphone Z,Lost,0,0,1123,0
4377,2024/9/4,East,China,Wei Zhang,Team C,C3377,Retail,Electronics,Smartphone Z,Won,2,736,511,736
4661,2024/9/4,South,Brazil,Maria Garcia,Team C,C3661,SME,Appliances,Refrigerator,Lost,0,0,1400,0
3363,2024/9/4,North,USA,Wei Zhang,Team A,C2363,SME,Furniture,Office Chair,Lost,0,0,828,0
5289,2024/9/5,South,Argentina,John Smith,Team B,C4289,Corporate,Electronics,Tablet Air,Lost,0,0,1075,0
3508,2024/9/5,West,Germany,John Smith,Team B,C2508,Retail,Furniture,Office Chair,Opportunity,5,635,363,1271
1386,2024/9/5,West,Germany,David Lee,Team C,C0386,SME,Electronics,Smartphone Z,Opportunity,5,351,202,702
1237,2024/9/5,South,Argentina,John Smith,Team A,C0237,Retail,Furniture,Office Chair,Won,10,250,707,257
1202,2024/9/6,South,Argentina,Wei Zhang,Team C,C0202,Retail,Appliances,Refrigerator,Lost,0,0,627,0
4889,2024/9/7,South,Argentina,Wei Zhang,Team C,C3889,Retail,Electronics,Tablet Air,Opportunity,5,190,467,380
3811,2024/9/7,West,Germany,Priya Sharma,Team A,C2811,SME,Appliances,Air Conditioner,Opportunity,2,373,227,746
2116,2024/9/7,South,Argentina,John Smith,Team C,C1116,Retail,Electronics,Smartphone Z,Opportunity,5,410,151,821
2053,2024/9/7,East,India,Priya Sharma,Team B,C1053,Retail,Furniture,Standing Desk,Lost,0,0,1342,0
1019,2024/9/7,South,Brazil,David Lee,Team A,C0019,Corporate,Appliances,Refrigerator,Won,5,955,869,958
3360,2024/9/7,South,Argentina,Priya Sharma,Team A,C2360,SME,Electronics,Smartphone Z,Lost,0,0,1564,0
1565,2024/9/7,South,Argentina,Priya Sharma,Team C,C0565,SME,Furniture,Office Chair,Won,2,380,322,381
3714,2024/9/8,East,China,Priya Sharma,Team C,C2714,SME,Electronics,Smartphone Z,Opportunity,4,487,520,974
3206,2024/9/8,South,Brazil,Alice Johnson,Team C,C2206,SME,Furniture,Office Chair,Won,9,1269,1565,1270
2605,2024/9/8,South,Brazil,John Smith,Team C,C1605,Retail,Appliances,Microwave Max,Won,8,616,549,622
5374,2024/9/8,West,Germany,John Smith,Team B,C4374,Retail,Electronics,Tablet Air,Lost,0,0,1649,0
4876,2024/9/9,North,USA,Priya Sharma,Team A,C3876,Corporate,Furniture,Office Chair,Opportunity,1,190,10,381
1127,2024/9/9,North,Canada,Priya Sharma,Team A,C0127,Corporate,Appliances,Air Conditioner,Won,6,1890,1644,1891
5050,2024/9/10,West,Germany,David Lee,Team A,C4050,Corporate,Appliances,Refrigerator,Won,8,1416,1546,1420
1130,2024/9/10,South,Brazil,Maria Garcia,Team C,C0130,Corporate,Appliances,Refrigerator,Won,6,966,1158,968
1390,2024/9/10,West,Germany,John Smith,Team B,C0390,Retail,Electronics,Tablet Air,Won,10,730,603,735
2047,2024/9/11,North,USA,Priya Sharma,Team B,C1047,Retail,Furniture,Office Chair,Won,7,910,1215,912
4769,2024/9/11,West,UK,Priya Sharma,Team C,C3769,Retail,Appliances,Refrigerator,Won,4,680,1108,683
2227,2024/9/11,South,Argentina,Wei Zhang,Team C,C1227,SME,Furniture,Office Chair,Opportunity,1,130,180,261
1699,2024/9/11,West,Germany,David Lee,Team A,C0699,Retail,Appliances,Air Conditioner,Won,9,513,651,520
4010,2024/9/11,East,India,David Lee,Team C,C3010,Retail,Appliances,Microwave Max,Lost,0,0,1114,0
1247,2024/9/12,West,Germany,John Smith,Team A,C0247,SME,Furniture,Standing Desk,Opportunity,4,407,190,814
2028,2024/9/13,East,India,Maria Garcia,Team C,C1028,SME,Electronics,Smartphone Z,Lost,0,0,922,0
4935,2024/9/13,South,Brazil,Priya Sharma,Team C,C3935,Retail,Electronics,Laptop Pro X,Won,1,1263,1474,1263
4144,2024/9/13,West,Germany,David Lee,Team B,C3144,Retail,Electronics,Tablet Air,Won,6,264,671,266
2185,2024/9/13,West,UK,Wei Zhang,Team A,C1185,Retail,Electronics,Smartphone Z,Won,8,1520,1267,1520
4029,2024/9/13,East,India,Priya Sharma,Team A,C3029,Corporate,Electronics,Tablet Air,Opportunity,5,551,657,1102
5647,2024/9/15,East,China,David Lee,Team A,C4647,Retail,Furniture,Office Chair,Opportunity,4,334,624,669
4740,2024/9/15,North,USA,Wei Zhang,Team C,C3740,Retail,Furniture,Standing Desk,Opportunity,3,418,886,836
1376,2024/9/15,South,Brazil,Alice Johnson,Team C,C0376,Retail,Appliances,Microwave Max,Won,3,795,763,795
2005,2024/9/15,South,Argentina,Priya Sharma,Team B,C1005,SME,Furniture,Standing Desk,Opportunity,5,312,258,625
1916,2024/9/16,South,Brazil,Alice Johnson,Team B,C0916,Retail,Furniture,Office Chair,Lost,0,0,698,0
2076,2024/9/16,West,Germany,Priya Sharma,Team B,C1076,Corporate,Furniture,Office Chair,Won,6,1446,1724,1451
1672,2024/9/17,West,Germany,Maria Garcia,Team C,C0672,SME,Electronics,Smartphone Z,Lost,0,0,619,0
4158,2024/9/17,North,Canada,Wei Zhang,Team A,C3158,SME,Furniture,Standing Desk,Lost,0,0,692,0
2060,2024/9/17,West,Germany,David Lee,Team B,C1060,Retail,Appliances,Microwave Max,Won,6,1338,1119,1339
2718,2024/9/17,West,UK,Priya Sharma,Team C,C1718,Retail,Electronics,Laptop Pro X,Won,1,1047,1174,1047
3042,2024/9/17,West,Germany,Priya Sharma,Team B,C2042,Retail,Appliances,Microwave Max,Won,5,990,1124,993
3546,2024/9/18,North,Canada,Wei Zhang,Team A,C2546,Corporate,Electronics,Tablet Air,Lost,0,0,1326,0
1478,2024/9/18,West,UK,David Lee,Team A,C0478,Retail,Appliances,Air Conditioner,Lost,0,0,1418,0
5677,2024/9/19,West,Germany,Wei Zhang,Team A,C4677,Retail,Appliances,Refrigerator,Opportunity,2,517,1010,1035
4836,2024/9/19,East,India,Maria Garcia,Team B,C3836,Corporate,Appliances,Microwave Max,Lost,0,0,1475,0
3031,2024/9/19,North,Canada,Alice Johnson,Team A,C2031,Corporate,Electronics,Laptop Pro X,Opportunity,3,661,1137,1323
3680,2024/9/20,North,USA,Alice Johnson,Team C,C2680,SME,Appliances,Refrigerator,Won,9,405,238,413
1103,2024/9/20,East,China,Priya Sharma,Team A,C0103,SME,Electronics,Smartphone Z,Won,6,1932,1845,1934
5185,2024/9/20,North,Canada,Wei Zhang,Team B,C4185,SME,Furniture,Office Chair,Won,2,946,1236,946
2682,2024/9/20,West,Germany,David Lee,Team A,C1682,Corporate,Furniture,Standing Desk,Won,9,369,232,372
5031,2024/9/20,East,India,Maria Garcia,Team A,C4031,Corporate,Appliances,Air Conditioner,Won,6,900,971,901
3918,2024/9/21,North,Canada,Priya Sharma,Team A,C2918,Retail,Appliances,Microwave Max,Won,10,1120,1530,1122
4308,2024/9/22,East,China,Wei Zhang,Team A,C3308,SME,Furniture,Standing Desk,Won,6,888,732,889
5987,2024/9/22,West,Germany,Maria Garcia,Team C,C4987,Retail,Appliances,Microwave Max,Won,4,1956,2434,1957
1687,2024/9/22,West,UK,John Smith,Team A,C0687,Corporate,Furniture,Standing Desk,Lost,0,0,956,0
1157,2024/9/22,West,UK,David Lee,Team C,C0157,Corporate,Furniture,Standing Desk,Won,2,1734,1835,1734
3272,2024/9/22,North,USA,David Lee,Team B,C2272,Corporate,Furniture,Office Chair,Lost,0,0,1672,0
2898,2024/9/22,West,Germany,Priya Sharma,Team C,C1898,Retail,Furniture,Standing Desk,Lost,0,0,1071,0
